Filename,Start,End,Type,Surface
test.txt,5493,5494,MIS,"نظام تشغيل"
test.txt,5495,5495,MIS,"UNIX"
test.txt,5498,5498,MIS,"C"
test.txt,5509,5510,MIS,"نظام تشغيل"
test.txt,5511,5511,MIS,"UNIX"
test.txt,5522,5524,MIS,"AT & T"
test.txt,5543,5544,MIS,"نظام التشغيل"
test.txt,5545,5545,MIS,"UNIX"
test.txt,5560,5562,MIS,"AT & T"
test.txt,5610,5612,MIS,"UNIX Version 6"
test.txt,5624,5624,MIS,"BSD"
test.txt,5630,5630,MIS,"SunOS"
test.txt,5632,5633,MIS,"UNIX SVR4"
test.txt,5638,5638,MIS,"Solaris"
test.txt,5642,5643,LOC,"جامعة بريكلي"
test.txt,5644,5644,MIS,"Berkeley"
test.txt,5646,5646,LOC,"كاليفورنيا"
test.txt,5652,5654,MIS,"UNIX Version 6"
test.txt,5660,5660,MIS,"UNIX"
test.txt,5677,5677,MIS,"1BSD"
test.txt,5679,5683,MIS,"Berkeley Software Distribution version 1"
test.txt,5691,5691,MIS,"2BSD"
test.txt,5693,5693,MIS,"3BSD"
test.txt,5711,5711,MIS,"4BSD"
test.txt,5722,5724,MIS,"Virtual Memory Management"
test.txt,5736,5737,MIS,"Vi editor"
test.txt,5739,5741,MIS,"محرر ملفات نصي"
test.txt,5745,5746,MIS,"C shell"
test.txt,5750,5751,MIS,"Bourne shell"
test.txt,5754,5755,MIS,"UNIX v6"
test.txt,5757,5759,MIS,"Pascal Language Compiler"
test.txt,5766,5766,MIS,"باسكال"
test.txt,5768,5768,MIS,"بروتوكول"
test.txt,5769,5771,MIS,"TCP / IP"
test.txt,5778,5780,ORG,"وزارة الدفاع الأمريكية"
test.txt,5799,5799,MIS,"4BSD"
test.txt,5804,5804,MIS,"Sun"
test.txt,5806,5806,MIS,"SunOS"
test.txt,5819,5819,MIS,"OpenBSD"
test.txt,5821,5821,MIS,"NetBSD"
test.txt,5846,5847,MIS,"نظام التشغيل"
test.txt,5892,5893,MIS,"المعالج الدقيق"
test.txt,5894,5894,MIS,"Microprocessor"
test.txt,5906,5907,MIS,"C Compiler"
test.txt,5917,5917,MIS,"المعالج"
test.txt,5918,5919,MIS,"Processor Architecture"
test.txt,5930,5931,MIS,"تعريف الأدوات"
test.txt,5933,5933,MIS,"الكروت"
test.txt,5934,5935,MIS,"Device Drivers"
test.txt,5960,5961,MIS,"C compiler"
test.txt,5964,5965,PER,"دينيس ريتشي"
test.txt,5966,5967,MIS,"Dennis Ritchie"
test.txt,5972,5974,MIS,"PDP - 11"
test.txt,5985,5988,MIS,"Interdata 8 / 32"
test.txt,5995,5996,PER,"ستيف جونسون"
test.txt,5997,5999,MIS,"Steve Johnsonبتصميم Compiler"
test.txt,6009,6011,MIS,"Portable C Compiler"
test.txt,6020,6020,MIS,"compiler"
test.txt,6023,6023,MIS,"UNIX"
test.txt,6029,6031,MIS,"AT & T"
test.txt,6041,6041,MIS,"يونكس"
test.txt,6061,6063,MIS,"UNIX System V"
test.txt,6079,6079,MIS,"Sun"
test.txt,6081,6083,MIS,"AT & T"
test.txt,6085,6089,MIS,"UNIX System V Release 4"
test.txt,6093,6093,MIS,"SVR4"
test.txt,6102,6102,MIS,"BSD"
test.txt,6104,6104,MIS,"SunOS"
test.txt,6107,6107,MIS,"Xenix"
test.txt,6109,6109,MIS,"Microsoft"
test.txt,6114,6114,MIS,"SVR4"
test.txt,6118,6120,MIS,"منهاTCP / IP"
test.txt,6122,6123,MIS,"C shell"
test.txt,6125,6126,MIS,"Korn shell"
test.txt,6128,6129,MIS,"نظامي الملفات"
test.txt,6130,6130,MIS,"UFS"
test.txt,6132,6132,MIS,"NFS"
test.txt,6138,6139,MIS,"الذاكرة الخيالية"
test.txt,6140,6141,MIS,"virtual memory"
test.txt,6144,6145,MIS,"Open Windows"
test.txt,6155,6155,MIS,"بالمعالج"
test.txt,6156,6156,MIS,"x86"
test.txt,6163,6163,MIS,"POSIX"
test.txt,6165,6167,MIS,"X / Open"
test.txt,6171,6173,MIS,"AT & T"
test.txt,6177,6177,MIS,"SVR4"
test.txt,6184,6184,MIS,"USL"
test.txt,6195,6195,MIS,"USL"
test.txt,6200,6201,MIS,"نظام تشغيل"
test.txt,6202,6204,MIS,"UNIX System V"
test.txt,6207,6207,MIS,"Novell"
test.txt,6214,6214,MIS,"UNIXWare"
test.txt,6231,6231,MIS,"UNIX"
test.txt,6234,6236,MIS,"X / Open"
test.txt,6242,6242,MIS,"UNIX"
test.txt,6250,6251,MIS,"SCO Group"
test.txt,6261,6261,MIS,"Novell"
test.txt,6263,6263,MIS,"SCO"
test.txt,6290,6290,MIS,"SVR4"
test.txt,6303,6303,MIS,"يونكس"
test.txt,6311,6311,MIS,"3BSD"
test.txt,6313,6313,MIS,"SVR3"
test.txt,6355,6360,MIS,"1 - POSIX ) IEEE 1003"
test.txt,6368,6372,MIS,"X / Open Portability Guide"
test.txt,6375,6378,MIS,"Single UNIX Specifications 4"
test.txt,6380,6384,MIS,"Open Group Base Specifications 5"
test.txt,6386,6389,MIS,"File system Hierarchy Standard"
test.txt,6404,6404,MIS,"IEEE"
test.txt,6409,6409,MIS,"POSIX"
test.txt,6411,6414,MIS,"Portable Operating System Interface"
test.txt,6416,6416,MIS,"UNIX"
test.txt,6422,6424,MIS,"واجهة نظام تشغيل"
test.txt,6428,6428,MIS,"UNIX"
test.txt,6433,6433,MIS,"POSIX"
test.txt,6441,6442,MIS,"IEEE 1003"
test.txt,6457,6457,MIS,"UNIX"
test.txt,6471,6471,MIS,"UNIX"
test.txt,6483,6485,MIS,"IEEE Std 1003"
test.txt,6494,6496,MIS,"X / Open"
test.txt,6526,6526,MIS,"IEEE"
test.txt,6528,6530,MIS,"X / Open"
test.txt,6534,6538,MIS,"X / Open Portability Guide"
test.txt,6540,6540,MIS,"XPG"
test.txt,6545,6545,MIS,"POSIX"
test.txt,6555,6555,MIS,"UNIX"
test.txt,6558,6558,MIS,"XPG3"
test.txt,6563,6563,MIS,"XPG4"
test.txt,6575,6577,MIS,"Single UNIX Specification"
test.txt,6589,6590,MIS,"IEEE 1003"
test.txt,6595,6595,MIS,"POSIX"
test.txt,6600,6600,MIS,"OSF"
test.txt,6602,6604,MIS,"OSF / 1"
test.txt,6617,6618,ORG,"البرامج المفتوحة"
test.txt,6619,6620,MIS,"Open Software"
test.txt,6623,6623,MIS,"OSF"
test.txt,6629,6631,MIS,"AT & T"
test.txt,6633,6633,MIS,"Sun"
test.txt,6636,6636,MIS,"SVR4"
test.txt,6641,6643,MIS,"AT & T"
test.txt,6644,6645,MIS,"لنظام تشغيل"
test.txt,6646,6646,MIS,"UNIX"
test.txt,6653,6654,MIS,"Apollo Computers"
test.txt,6656,6657,MIS,"Groupe Bull"
test.txt,6659,6661,MIS,"Digital Equipment Corporation"
test.txt,6663,6665,MIS,"Hewlett - Packard"
test.txt,6668,6668,MIS,"HP"
test.txt,6671,6671,MIS,"IBM"
test.txt,6673,6674,MIS,"Nixdorf Computer"
test.txt,6676,6677,MIS,"Siemens AG"
test.txt,6683,6683,MIS,"Philips"
test.txt,6685,6685,MIS,"Hitachi"
test.txt,6691,6692,MIS,"نظام تشغيل"
test.txt,6693,6695,MIS,"OSF / 1"
test.txt,6702,6702,MIS,"POSIX"
test.txt,6718,6718,MIS,"Motif"
test.txt,6725,6727,MIS,"GUI Widget Toolkit"
test.txt,6735,6737,MIS,"بيئة المستخدم التصويرية"
test.txt,6739,6742,MIS,"Common Open Software Environment"
test.txt,6745,6745,MIS,"COSE"
test.txt,6752,6754,MIS,"AT & T"
test.txt,6756,6756,MIS,"Sun"
test.txt,6764,6765,MIS,"UNIX International"
test.txt,6767,6767,MIS,"UI"
test.txt,6780,6780,MIS,"OSF"
test.txt,6788,6788,MIS,"SVR4"
test.txt,6802,6802,MIS,"UNIX"
test.txt,6812,6812,MIS,"ميكروسوفت"
test.txt,6815,6816,MIS,"Windows 3"
test.txt,6837,6837,MIS,"UNIX"
test.txt,6841,6841,MIS,"COSE"
test.txt,6843,6846,MIS,"Common Open Software Environment"
test.txt,6862,6862,MIS,"HP"
test.txt,6864,6864,MIS,"IBM"
test.txt,6866,6866,MIS,"SCO"
test.txt,6868,6868,MIS,"USL"
test.txt,6870,6870,MIS,"Sun"
test.txt,6883,6883,MIS,"UNIX"
test.txt,6892,6892,MIS,"UNIX"
test.txt,6918,6920,MIS,"بيئة سطح مكتب"
test.txt,6923,6924,MIS,"أدوات الشبكات"
test.txt,6926,6927,MIS,"الأدوات التصويرية"
test.txt,6931,6933,MIS,"عرض ملفات الصوت"
test.txt,6937,6938,MIS,"إدارة النظام"
test.txt,6948,6949,MIS,"لنظام تشغيل"
test.txt,6950,6950,MIS,"UNIX"
test.txt,6954,6956,MIS,"Single UNIX Specifications"
test.txt,6966,6970,MIS,"بيئة سطح المكتب التصويرية المشتركة"
test.txt,6971,6973,MIS,"Common Desktop Environment"
test.txt,6976,6976,MIS,"CDE"
test.txt,6979,6979,MIS,"HP"
test.txt,6981,6981,MIS,"Sun"
test.txt,6983,6983,MIS,"IBM"
test.txt,6985,6985,MIS,"Novell"
test.txt,6990,6993,MIS,"بيئة سطح مكتب تصويرية"
test.txt,6994,6995,MIS,"GUI Environment"
test.txt,6998,6998,MIS,"بروتوكول"
test.txt,6999,6999,MIS,"X11"
test.txt,7002,7002,MIS,"MIT"
test.txt,7008,7008,MIS,"MOTIF"
test.txt,7011,7011,MIS,"OSF"
test.txt,7016,7016,MIS,"CDE"
test.txt,7020,7020,MIS,"HP"
test.txt,7022,7022,MIS,"Sun"
test.txt,7030,7030,MIS,"UI"
test.txt,7032,7032,MIS,"OSF"
test.txt,7038,7038,MIS,"OSF"
test.txt,7045,7045,MIS,"OSF"
test.txt,7052,7052,MIS,"OSF"
test.txt,7059,7061,MIS,"X / Open"
test.txt,7067,7067,MIS,"UNIX"
test.txt,7075,7075,MIS,"Novell"
test.txt,7082,7084,MIS,"X / Open"
test.txt,7087,7089,MIS,"UNIX 95 Brand"
test.txt,7094,7094,MIS,"UNIX"
test.txt,7096,7100,MIS,"Single UNIX specification version 1"
test.txt,7109,7109,MIS,"OSF"
test.txt,7111,7113,MIS,"X / Open"
test.txt,7122,7124,MIS,"UNIX 98 Brand"
test.txt,7132,7132,MIS,"UNIX"
test.txt,7134,7138,MIS,"Single UNIX Specification version 2"
test.txt,7150,7153,MIS,"Single UNIX Specification v3"
test.txt,7171,7171,MIS,"UNIX"
test.txt,7181,7187,MIS,"The Open Group Base Specifications Issue 6"
test.txt,7189,7191,MIS,"IEEE Std 1003"
test.txt,7211,7213,MIS,"مادة البرنامج المكتوبة"
test.txt,7214,7216,MIS,"UNIX Source Code"
test.txt,7218,7220,MIS,"AT & T"
test.txt,7223,7223,MIS,"UNIX"
test.txt,7228,7230,MIS,"Filesystem Hierarchy Standard"
test.txt,7238,7239,MIS,"بنظم التشغيل"
test.txt,7244,7244,MIS,"UNIX"
test.txt,7248,7249,MIS,"operating systems"
test.txt,7254,7254,MIS,"يونكس"
test.txt,7262,7264,MIS,"GNU / Linux"
test.txt,7285,7285,MIS,"BSD"
test.txt,7298,7299,MIS,"FHS 2"
test.txt,7318,7319,MIS,"Sun Microsystems"
test.txt,7320,7321,MIS,"نظام تشغيل"
test.txt,7324,7324,MIS,"SunOS"
test.txt,7327,7327,MIS,"BSD"
test.txt,7338,7338,MIS,"USL"
test.txt,7341,7343,MIS,"AT & T"
test.txt,7346,7350,MIS,"UNIX System V Release 4"
test.txt,7353,7353,MIS,"SVR4"
test.txt,7361,7361,MIS,"Sun"
test.txt,7364,7365,MIS,"نظام تشغيل"
test.txt,7369,7369,MIS,"Solaris"
test.txt,7376,7376,MIS,"Sun"
test.txt,7379,7379,MIS,"SunOS"
test.txt,7381,7381,MIS,"SVR4"
test.txt,7395,7395,MIS,"SVR4"
test.txt,7408,7410,MIS,"Solaris version 2"
test.txt,7420,7421,MIS,"SunOS 5"
test.txt,7429,7429,MIS,"SparcStations"
test.txt,7431,7431,MIS,"SparcServers"
test.txt,7434,7434,MIS,"بالمعالج"
test.txt,7435,7435,MIS,"Sparc"
test.txt,7443,7445,MIS,"AT & T"
test.txt,7447,7447,MIS,"Sun"
test.txt,7452,7452,MIS,"SVR4"
test.txt,7460,7461,MIS,"Solaris 2"
test.txt,7467,7467,MIS,"Sun"
test.txt,7479,7479,MIS,"SVR4"
test.txt,7488,7489,MIS,"Solaris 2"
test.txt,7498,7499,MIS,"Solaris 7"
test.txt,7509,7510,MIS,"Sun Microsystems"
test.txt,7520,7520,MIS,"Solaris"
test.txt,7536,7536,MIS,"GNU"
test.txt,7539,7540,MIS,"Open Group"
test.txt,7546,7546,MIS,"Sun"
test.txt,7551,7551,MIS,"Sun"
test.txt,7553,7555,MIS,"بيئة مستخدم تصويرية"
test.txt,7557,7558,MIS,"Open Windows"
test.txt,7561,7561,MIS,"بروتوكولات"
test.txt,7562,7562,MIS,"SunView"
test.txt,7564,7564,MIS,"NeWS"
test.txt,7566,7568,MIS,"X windowing system"
test.txt,7572,7573,MIS,"بيئةOpen Windows"
test.txt,7576,7577,MIS,"SunOS 4"
test.txt,7583,7584,MIS,"Solaris 8"
test.txt,7590,7590,MIS,"SVR4"
test.txt,7595,7595,MIS,"Sun"
test.txt,7597,7598,MIS,"Solaris 9"
test.txt,7600,7600,MIS,"CDE"
test.txt,7602,7602,MIS,"GNOME"
test.txt,7608,7608,MIS,"Sun"
test.txt,7610,7612,MIS,"GNOME Desktop Environment"
test.txt,7615,7616,MIS,"Solaris 10"
test.txt,7618,7620,MIS,"البيئة التصويرية الجديدة"
test.txt,7621,7623,MIS,"JAVA Desktop Environment"
test.txt,7626,7627,MIS,"Sun Microsystems"
test.txt,7637,7637,MIS,"Solaris"
test.txt,7643,7643,MIS,"Sparc"
test.txt,7647,7647,MIS,"SparcStation"
test.txt,7652,7653,MIS,"المعالج مركزي"
test.txt,7654,7655,MIS,"Sparc processor"
test.txt,7660,7661,MIS,"RISC 2"
test.txt,7665,7665,MIS,"x86"
test.txt,7675,7676,MIS,"المعالج المركزي"
test.txt,7677,7678,MIS,"Intel x86"
test.txt,7682,7683,MIS,"386 processors"
test.txt,7689,7689,MIS,"Pentium"
test.txt,7698,7698,MIS,"AMD64"
test.txt,7702,7704,MIS,"وحدات المعالجة المركزية"
test.txt,7715,7716,MIS,"نظام تشغيل"
test.txt,7717,7717,MIS,"Solaris"
test.txt,7724,7724,MIS,"Sun"
test.txt,7738,7740,MIS,"GNU / Linux"
test.txt,7743,7743,MIS,"Linux"
test.txt,7750,7751,PER,"ريتشارد ستالمان"
test.txt,7753,7754,PER,"لينوس تورفالدز"
test.txt,7759,7759,MIS,"POSIX"
test.txt,7763,7763,MIS,"XPG"
test.txt,7765,7765,MIS,"SUS"
test.txt,7779,7779,MIS,"UNIX"
test.txt,7787,7788,MIS,"نظام تشغيل"
test.txt,7793,7793,MIS,"OSF"
test.txt,7818,7818,MIS,"GNU"
test.txt,7820,7821,MIS,"نظام تشغيل"
test.txt,7822,7823,MIS,"لينوكس Linux"
test.txt,7826,7826,MIS,"GNU"
test.txt,7833,7834,PER,"ريتشارد ستالمان"
test.txt,7835,7836,MIS,"Richard Stallman"
test.txt,7840,7840,MIS,"MIT"
test.txt,7842,7842,MIS,"GNU"
test.txt,7845,7847,MIS,"GNU Not UNIX"
test.txt,7873,7874,ORG,"البرمجيات الحرة"
test.txt,7876,7877,MIS,"Free Software"
test.txt,7926,7927,MIS,"نظام تشغيل"
test.txt,7935,7935,MIS,"GPL"
test.txt,7941,7941,MIS,"UNIX"
test.txt,7960,7961,MIS,"نظام التشغيل"
test.txt,7964,7964,MIS,"UNIX"
test.txt,7973,7973,MIS,"GNU"
test.txt,8008,8008,MIS,"HURD"
test.txt,8034,8037,MIS,"Debian GNU / HURD"
test.txt,8042,8042,MIS,"Debian"
test.txt,8049,8049,MIS,"GNU"
test.txt,8059,8059,MIS,"Solaris"
test.txt,8069,8070,MIS,"Bash Shell"
test.txt,8072,8074,MIS,"GNOME Desktop Environment"
test.txt,8077,8078,MIS,"نواة لينكس"
test.txt,8079,8080,MIS,"Linux Kernel"
test.txt,8089,8090,PER,"لينوس تورفالدز"
test.txt,8091,8092,MIS,"Linus Torvalds"
test.txt,8097,8099,MIS,"نواة نظام تشغيل"
test.txt,8103,8103,MIS,"Linux"
test.txt,8112,8112,PER,"لينوس"
test.txt,8116,8116,MIS,"MINIX"
test.txt,8122,8123,MIS,"Andrew Tanenbaum"
test.txt,8126,8128,MIS,"Modern Operating systems"
test.txt,8135,8135,MIS,"Minix"
test.txt,8141,8141,MIS,"UNIX"
test.txt,8147,8147,MIS,"Tanenbaum"
test.txt,8160,8161,PER,"لينوس تورفالدز"
test.txt,8169,8171,MIS,"نواة نظام تشغيل"
test.txt,8176,8176,PER,"لينوس"
test.txt,8187,8187,MIS,"POSIX"
test.txt,8205,8205,PER,"لينوس"
test.txt,8208,8209,MIS,"Linux kernel"
test.txt,8213,8213,MIS,"MINIX"
test.txt,8220,8222,MIS,"نواة نظام التشغيل"
test.txt,8223,8224,MIS,"Linux kernel"
test.txt,8231,8231,MIS,"بمعالج"
test.txt,8232,8233,MIS,"Intel 386"
test.txt,8245,8246,MIS,"المعالج المركزي"
test.txt,8247,8248,MIS,"CPU Architecturesالأخرى"
test.txt,8250,8250,MIS,"SPARC"
test.txt,8252,8252,MIS,"PowerPC"
test.txt,8254,8256,MIS,"PA - RISC"
test.txt,8269,8269,MIS,"opensuse"
test.txt,8275,8278,MIS,"GNU / Linux Distribution"
test.txt,8281,8281,MIS,"لينوس"
test.txt,8282,8283,MIS,"Linux Kernel"
test.txt,8289,8289,MIS,"GNU"
test.txt,8301,8302,MIS,"Linux kernel"
test.txt,8305,8308,MIS,"GNU General Public Licence"
test.txt,8311,8311,MIS,"GPL"
test.txt,8324,8325,MIS,"نظام تشغيل"
test.txt,8326,8326,MIS,"Linux"
test.txt,8333,8334,MIS,"Linux Kernel"
test.txt,8336,8338,MIS,"واجهة للمستخدم 1"
test.txt,8341,8343,MIS,"واجهة أوامر نصية"
test.txt,8344,8344,MIS,"CLI"
test.txt,8347,8349,MIS,"Bash Shell 2"
test.txt,8352,8354,MIS,"واجهة مستخدم تصويرية"
test.txt,8355,8355,MIS,"GUI"
test.txt,8358,8358,MIS,"KDE"
test.txt,8360,8360,MIS,"GNOME"
test.txt,8365,8365,MIS,"GNU"
test.txt,8377,8378,MIS,"نظام تشغيل"
test.txt,8379,8379,MIS,"Linux"
test.txt,8387,8388,MIS,"Redhat Linux"
test.txt,8390,8391,MIS,"Fedora Project"
test.txt,8393,8394,MIS,"SUSE Linux"
test.txt,8396,8397,MIS,"Mandrake Linux"
test.txt,8399,8402,MIS,"Debian GNU / Linux"
test.txt,8408,8408,MIS,"Linux"
test.txt,8424,8425,MIS,"كنظام تشغيل"
test.txt,8436,8438,MIS,"GNU / *BSD"
test.txt,8442,8442,MIS,"GCC"
test.txt,8446,8446,MIS,"C"
test.txt,8448,8448,MIS,"بGNU"
test.txt,8452,8454,MIS,"GNU C Library"
test.txt,8456,8456,MIS,"glibc"
test.txt,8459,8461,MIS,"نواة نظام تشغيل"
test.txt,8462,8462,MIS,"NetBSD"
test.txt,8464,8464,MIS,"FreeBSD"
test.txt,8470,8471,MIS,"linux kernel"
test.txt,8473,8474,MIS,"BSD kernel"
test.txt,8480,8483,MIS,"GNU / BSD Distribution"
test.txt,8492,8492,MIS,"BSD"
test.txt,8495,8495,MIS,"GNU"
test.txt,8511,8511,MIS,"GNU"
test.txt,8517,8517,MIS,"Debian"
test.txt,8529,8530,MIS,"نظام تشغيل"
test.txt,8532,8535,MIS,"Debian GNU / BSD"
test.txt,8541,8542,LOC,"الجامع الأموي"
test.txt,8544,8545,LOC,"المسجد الأموي"
test.txt,8547,8550,LOC,"جامع بني أمية الكبير"
test.txt,8553,8553,LOC,"دمشق"
test.txt,8555,8555,LOC,"سورية"
test.txt,8606,8606,PER,"المسلمون"
test.txt,8608,8608,LOC,"دمشق"
test.txt,8611,8613,PER,"خالد بن الوليد"
test.txt,8617,8620,PER,"أبو عبيدة بن الجراح"
test.txt,8635,8638,PER,"الوليد بن عبد الملك"
test.txt,8671,8672,LOC,"المسجد الأموي"
test.txt,8678,8679,LOC,"مئذنة العروس"
test.txt,8697,8697,PER,"عثمان"
test.txt,8699,8699,PER,"أبوبكر"
test.txt,8701,8701,PER,"الحسين"
test.txt,8703,8703,PER,"عروة"
test.txt,8716,8716,PER,"يحيى"
test.txt,8722,8724,PER,"صلاح الدين الأيوبي"
test.txt,8754,8754,PER,"المسلمين"
test.txt,8762,8762,LOC,"روما"
test.txt,8766,8766,LOC,"دمشق"
test.txt,8776,8778,PER,"يوحنا بولس الثاني"
test.txt,8794,8795,LOC,"الجامع الأموي"
test.txt,8805,8805,LOC,"دمشق"
test.txt,8814,8815,LOC,"معبد آرامي"
test.txt,8825,8825,LOC,"دمشق"
test.txt,8841,8841,PER,"المؤمنون"
test.txt,8845,8846,LOC,"المناطق الآرامية"
test.txt,8848,8848,LOC,"سورية"
test.txt,8895,8895,PER,"الرومان"
test.txt,8897,8897,LOC,"دمشق"
test.txt,8912,8914,LOC,"معبد جوبيتر الدمشقي"
test.txt,8940,8940,PER,"السلوقيين"
test.txt,8941,8941,PER,"والرومان"
test.txt,8955,8956,LOC,"الجامع الأموي"
test.txt,8976,8977,PER,"تيودوس الأول"
test.txt,8986,8988,LOC,"كنيسة القديس يوحنا"
test.txt,8998,8998,PER,"يحيى"
test.txt,9000,9002,LOC,"جامع بني أمية"
test.txt,9004,9004,LOC,"دمشق"
test.txt,9018,9021,PER,"الوليد بن عبد الملك"
test.txt,9042,9043,LOC,"البلاد الإسلامية"
test.txt,9051,9051,LOC,"دمشق"
test.txt,9065,9066,PER,"أهل الشام"
test.txt,9078,9078,LOC,"دمشق"
test.txt,9094,9096,LOC,"جامع دمشق الكبير"
test.txt,9100,9101,LOC,"الدولة الإسلامية"
test.txt,9107,9108,LOC,"المدينة المنورة"
test.txt,9112,9115,PER,"عمر بن عبد العزيز"
test.txt,9119,9119,PER,"الوليد"
test.txt,9124,9124,PER,"محمد"
test.txt,9127,9128,LOC,"الجامع الكبير"
test.txt,9129,9129,LOC,"بدمشق"
test.txt,9133,9134,LOC,"المسجد الجامع"
test.txt,9135,9135,LOC,"بدمشق"
test.txt,9138,9139,LOC,"بلاد الشام"
test.txt,9147,9148,LOC,"المعبد الروماني"
test.txt,9149,9149,LOC,"جوبيتر"
test.txt,9172,9174,PER,"خالد بن الوليد"
test.txt,9175,9177,PER,"وأبي عبيدة الجراح"
test.txt,9182,9182,LOC,"دمشق"
test.txt,9190,9190,PER,"خالد"
test.txt,9207,9210,PER,"معاوية بن أبي سفيان"
test.txt,9240,9240,PER,"معاوية"
test.txt,9253,9253,PER,"معاوية"
test.txt,9276,9277,LOC,"المعبد جوبيتر"
test.txt,9279,9280,LOC,"الهيكل ناوس"
test.txt,9305,9305,PER,"المسيحيون"
test.txt,9308,9308,LOC,"دمشق"
test.txt,9322,9322,PER,"المسلمون"
test.txt,9335,9335,PER,"المسلمون"
